Date,Open,High,Low,Close,Adj Close,Volume
2011-11-10,1.742500,1.767000,1.741000,1.746200,1.746200,0
2011-11-17,1.743100,1.762300,1.739300,1.757400,1.757400,0
2011-11-24,1.748300,1.750400,1.718700,1.727500,1.727500,0
2011-12-01,1.723100,1.733700,1.714400,1.720200,1.720200,0
2011-12-08,1.720300,1.740100,1.694000,1.701300,1.701300,0
2011-12-15,1.701100,1.707000,1.689000,1.698700,1.698700,0
2011-12-22,1.689600,1.696600,1.680000,1.693900,1.693900,0
2011-12-29,1.679700,1.684600,1.662700,1.675800,1.675800,0
2012-01-05,1.665700,1.667800,1.638000,1.644400,1.644400,0
2012-01-12,1.641500,1.656700,1.632500,1.635600,1.635600,0
2012-01-19,1.642100,1.655900,1.638000,1.651400,1.651400,0
2012-01-26,1.651500,1.656100,1.641300,1.645100,1.645100,0
2012-02-02,1.645900,1.652800,1.626000,1.650100,1.650100,0
2012-02-09,1.650900,1.668400,1.648900,1.659000,1.659000,0
2012-02-16,1.651000,1.667000,1.647900,1.663600,1.663600,0
2012-02-23,1.666800,1.695100,1.665800,1.681600,1.681600,0
2012-03-01,1.667200,1.668400,1.650000,1.657300,1.657300,0
2012-03-08,1.654800,1.662300,1.642700,1.646200,1.646200,0
2012-03-15,1.651900,1.677300,1.647000,1.672500,1.672500,0
2012-03-22,1.671200,1.681400,1.663600,1.675800,1.675800,0
2012-03-29,1.675800,1.680600,1.651300,1.660400,1.660400,0
2012-04-05,1.653800,1.656400,1.642500,1.650600,1.650600,0
2012-04-12,1.648300,1.651600,1.626500,1.638100,1.638100,0
2012-04-19,1.640900,1.650100,1.637200,1.642800,1.642800,0
2012-04-26,1.644200,1.644900,1.627900,1.635400,1.635400,0
2012-05-03,1.630600,1.635600,1.619800,1.622700,1.622700,0
2012-05-10,1.619800,1.620500,1.605600,1.606000,1.606000,0
2012-05-17,1.612800,1.629000,1.607000,1.616000,1.616000,0
2012-05-24,1.605100,1.609600,1.592000,1.596300,1.596300,0
2012-05-31,1.594200,1.611100,1.588000,1.601100,1.601100,0
2012-06-07,1.602100,1.613700,1.599900,1.602900,1.602900,0
2012-06-14,1.610400,1.614600,1.594900,1.605600,1.605600,0
2012-06-21,1.609400,1.613000,1.589000,1.596400,1.596400,0
2012-06-28,1.592000,1.607100,1.583400,1.590900,1.590900,0
2012-07-05,1.585500,1.587700,1.544000,1.553900,1.553900,0
2012-07-12,1.546600,1.553700,1.540000,1.549500,1.549500,0
2012-07-19,1.544300,1.546800,1.520500,1.522400,1.522400,0
2012-07-26,1.524900,1.544900,1.521000,1.531100,1.531100,0
2012-08-02,1.526700,1.542700,1.517200,1.539100,1.539100,0
2012-08-09,1.540200,1.541200,1.526400,1.536900,1.536900,0
2012-08-16,1.535200,1.561500,1.534000,1.559800,1.559800,0
2012-08-23,1.562100,1.575000,1.559000,1.574400,1.574400,0
2012-08-30,1.571200,1.575300,1.562000,1.563600,1.563600,0
2012-09-06,1.571700,1.587300,1.564000,1.580100,1.580100,0
2012-09-13,1.585000,1.609400,1.584500,1.598200,1.598200,0
2012-09-20,1.597800,1.598100,1.582000,1.584900,1.584900,0
2012-09-27,1.584500,1.593400,1.564200,1.589600,1.589600,0
2012-10-04,1.589800,1.602000,1.579900,1.582500,1.582500,0
2012-10-11,1.582300,1.597400,1.576000,1.597200,1.597200,0
2012-10-18,1.594700,1.597300,1.581500,1.588800,1.588800,0
2012-10-25,1.584600,1.587950,1.574000,1.580100,1.580100,0
2012-11-01,1.581500,1.583500,1.557000,1.566400,1.566400,0
2012-11-08,1.560600,1.563300,1.549000,1.554000,1.554000,0
2012-11-15,1.556900,1.571900,1.555600,1.568500,1.568500,0
2012-11-22,1.573900,1.587400,1.572100,1.582200,1.582200,0
2012-11-29,1.582700,1.598420,1.580000,1.594600,1.594600,0
2012-12-06,1.592700,1.594600,1.572740,1.587800,1.587800,0
2012-12-13,1.595000,1.621210,1.591800,1.610600,1.610600,0
2012-12-20,1.611900,1.619710,1.607000,1.610000,1.610000,0
2012-12-27,1.618800,1.623300,1.609100,1.611500,1.611500,0
2013-01-03,1.609500,1.615350,1.597200,1.606610,1.606610,0
2013-01-10,1.603100,1.643470,1.599200,1.629300,1.629300,0
2013-01-17,1.625400,1.641260,1.624400,1.633700,1.633700,0
2013-01-24,1.632600,1.677300,1.631000,1.665000,1.665000,0
2013-01-31,1.677000,1.698200,1.663400,1.680050,1.680050,0
2013-02-07,1.675400,1.680710,1.652500,1.666240,1.666240,0
2013-02-14,1.660600,1.661680,1.644840,1.656910,1.656910,0
2013-02-21,1.645900,1.646700,1.614100,1.618560,1.618560,0
2013-02-28,1.626390,1.627300,1.607800,1.623800,1.623800,0
2013-03-07,1.619400,1.635370,1.614500,1.623900,1.623900,0
2013-03-14,1.617700,1.635000,1.609350,1.609500,1.609500,0
2013-03-21,1.618560,1.625900,1.586000,1.595500,1.595500,0
2013-03-28,1.586800,1.595500,1.584000,1.587800,1.587800,0
2013-04-04,1.591100,1.623320,1.585000,1.620500,1.620500,0
2013-04-11,1.615900,1.627200,1.611100,1.626100,1.626100,0
2013-04-18,1.610470,1.621700,1.608950,1.613400,1.613400,0
2013-04-25,1.616100,1.629670,1.608000,1.621200,1.621200,0
2013-05-02,1.626000,1.629100,1.607700,1.611500,1.611500,0
2013-05-09,1.614300,1.618290,1.601500,1.608290,1.608290,0
2013-05-16,1.604840,1.634700,1.601800,1.625600,1.625600,0
2013-05-23,1.628700,1.641910,1.625400,1.630600,1.630600,0
2013-05-30,1.638200,1.646540,1.629300,1.639700,1.639700,0
2013-06-06,1.635100,1.675550,1.634200,1.667670,1.667670,0
2013-06-13,1.674300,1.692700,1.661010,1.689600,1.689600,0
2013-06-20,1.684900,1.689300,1.652000,1.661100,1.661100,0
2013-06-27,1.656200,1.656800,1.644000,1.649800,1.649800,0
2013-07-04,1.655900,1.656100,1.630000,1.633100,1.633100,0
2013-07-11,1.661550,1.663200,1.642000,1.655100,1.655100,0
2013-07-18,1.652800,1.678400,1.652400,1.670450,1.670450,0
2013-07-25,1.674500,1.693200,1.669000,1.684700,1.684700,0
2013-08-01,1.690300,1.692200,1.678000,1.685600,1.685600,0
2013-08-08,1.689600,1.690220,1.674000,1.680250,1.680250,0
2013-08-15,1.682840,1.715200,1.681300,1.711100,1.711100,0
2013-08-22,1.713600,1.719250,1.701000,1.719800,1.719800,0
2013-08-29,1.702600,1.704400,1.676600,1.682600,1.682600,0
2013-09-05,1.682400,1.688100,1.672000,1.681760,1.681760,0
2013-09-12,1.684300,1.693200,1.679000,1.682400,1.682400,0
2013-09-19,1.683920,1.695700,1.680000,1.690200,1.690200,0
2013-09-26,1.694710,1.701350,1.689900,1.693300,1.693300,0
2013-10-03,1.696500,1.703620,1.688000,1.697400,1.697400,0
2013-10-10,1.689500,1.693480,1.674000,1.679600,1.679600,0
2013-10-17,1.681000,1.708000,1.680800,1.702500,1.702500,0
2013-10-24,1.705930,1.710820,1.700000,1.705600,1.705600,0
2013-10-31,1.701380,1.702340,1.672000,1.674600,1.674600,0
2013-11-07,1.679560,1.680730,1.655800,1.678100,1.678100,0
2013-11-14,1.679030,1.686420,1.673000,1.685100,1.685100,0
2013-11-21,1.673780,1.707540,1.673000,1.697350,1.697350,0
2013-11-28,1.703300,1.710300,1.696000,1.702700,1.702700,0
2013-12-05,1.704200,1.726400,1.699000,1.718510,1.718510,0
2013-12-12,1.725200,1.733240,1.722000,1.731010,1.731010,0
2013-12-19,1.724500,1.736370,1.722800,1.731890,1.731890,0
2013-12-26,1.732390,1.758090,1.731800,1.735400,1.735400,0
2014-01-02,1.739300,1.741850,1.720600,1.731230,1.731230,0
2014-01-09,1.727500,1.735610,1.722000,1.733990,1.733990,0
2014-01-16,1.730980,1.736200,1.723600,1.733080,1.733080,0
2014-01-23,1.732460,1.758400,1.732100,1.738790,1.738790,0
2014-01-30,1.742800,1.744300,1.711000,1.713900,1.713900,0
2014-02-06,1.715500,1.735290,1.709700,1.727970,1.727970,0
2014-02-13,1.719500,1.739010,1.718700,1.735880,1.735880,0
2014-02-20,1.734700,1.742920,1.728000,1.737600,1.737600,0
2014-02-27,1.732110,1.749700,1.727000,1.743520,1.743520,0
2014-03-06,1.742900,1.764000,1.735000,1.756550,1.756550,0
2014-03-13,1.760800,1.766690,1.753000,1.760100,1.760100,0
2014-03-20,1.759300,1.764210,1.745000,1.751870,1.751870,0
2014-03-27,1.746890,1.746890,1.728000,1.737130,1.737130,0
2014-04-03,1.737060,1.741000,1.721000,1.726190,1.726190,0
2014-04-10,1.726620,1.738090,1.725000,1.730300,1.730300,0
2014-04-17,1.728180,1.741440,1.726900,1.733800,1.733800,0
2014-04-24,1.734300,1.743210,1.731000,1.733700,1.733700,0
2014-05-01,1.737780,1.740790,1.731000,1.736600,1.736600,0
2014-05-08,1.738500,1.742610,1.710000,1.715720,1.715720,0
2014-05-15,1.714300,1.719870,1.709000,1.716700,1.716700,0
2014-05-22,1.712540,1.715240,1.704800,1.712200,1.712200,0
2014-05-29,1.706400,1.713970,1.703000,1.711480,1.711480,0
2014-06-05,1.710600,1.713870,1.689000,1.691650,1.691650,0
2014-06-12,1.692100,1.699990,1.685000,1.697600,1.697600,0
2014-06-19,1.697120,1.705000,1.694000,1.699400,1.699400,0
2014-06-26,1.702000,1.707640,1.697700,1.703500,1.703500,0
2014-07-03,1.702900,1.704440,1.687000,1.692070,1.692070,0
2014-07-10,1.693100,1.694240,1.679000,1.687400,1.687400,0
2014-07-17,1.680110,1.681230,1.665000,1.668900,1.668900,0
2014-07-24,1.665200,1.672500,1.663000,1.666150,1.666150,0
2014-07-31,1.667300,1.675640,1.666000,1.668200,1.668200,0
2014-08-07,1.669700,1.679600,1.667000,1.671100,1.671100,0
2014-08-14,1.669170,1.669240,1.657000,1.661160,1.661160,0
2014-08-21,1.657800,1.660100,1.641000,1.645000,1.645000,0
2014-08-28,1.645510,1.648300,1.638000,1.646010,1.646010,0
2014-09-04,1.645100,1.645760,1.620000,1.632810,1.632810,0
2014-09-11,1.631200,1.641000,1.629000,1.632900,1.632900,0
2014-09-18,1.629900,1.639050,1.617000,1.629300,1.629300,0
2014-09-25,1.619800,1.620100,1.604000,1.611090,1.611090,0
2014-10-02,1.605900,1.621370,1.600000,1.614800,1.614800,0
2014-10-09,1.621600,1.632800,1.606000,1.612800,1.612800,0
2014-10-16,1.631680,1.633750,1.608000,1.616670,1.616670,0
2014-10-23,1.609400,1.624220,1.605000,1.620830,1.620830,0
2014-10-30,1.614880,1.630497,1.603300,1.616800,1.616800,0
2014-11-06,1.614100,1.618500,1.601900,1.611300,1.611300,0
2014-11-13,1.604170,1.638700,1.603880,1.626800,1.626800,0
2014-11-20,1.632800,1.638250,1.604800,1.621400,1.621400,0
2014-11-27,1.622800,1.631090,1.612000,1.623650,1.623650,0
2014-12-04,1.615100,1.635780,1.615000,1.629900,1.629900,0
2014-12-11,1.633970,1.636800,1.616000,1.629500,1.629500,0
2014-12-18,1.618700,1.622070,1.606820,1.613200,1.613200,0
2014-12-25,1.613200,1.616050,1.602600,1.607000,1.607000,0
2015-01-01,1.603200,1.603200,1.580200,1.583780,1.583780,0
2015-01-08,1.582400,1.583050,1.565000,1.570300,1.570300,0
2015-01-15,1.571700,1.572500,1.522460,1.545050,1.545050,0
2015-01-22,1.550400,1.550900,1.494260,1.522200,1.522200,0
2015-01-29,1.526800,1.544480,1.523000,1.541960,1.541960,0
2015-02-05,1.525500,1.542980,1.525000,1.533300,1.533300,0
2015-02-12,1.537700,1.551650,1.535600,1.546200,1.546200,0
2015-02-19,1.546200,1.553300,1.533000,1.539100,1.539100,0
2015-02-26,1.537800,1.540240,1.512000,1.522820,1.522820,0
2015-03-05,1.514260,1.519050,1.465000,1.486820,1.486820,0
2015-03-12,1.463560,1.480300,1.455950,1.471560,1.471560,0
2015-03-19,1.493850,1.504200,1.475000,1.491150,1.491150,0
2015-03-26,1.502470,1.506330,1.464000,1.474200,1.474200,0
2015-04-02,1.467600,1.489970,1.462000,1.471680,1.471680,0
2015-04-09,1.462400,1.463470,1.434000,1.448030,1.448030,0
2015-04-16,1.447980,1.455910,1.438000,1.451890,1.451890,0
2015-04-23,1.444800,1.471300,1.437000,1.445600,1.445600,0
2015-04-30,1.468200,1.503190,1.466000,1.489600,1.489600,0
2015-05-07,1.500500,1.514450,1.485000,1.496900,1.496900,0
2015-05-14,1.504460,1.512770,1.480000,1.487650,1.487650,0
2015-05-21,1.483500,1.492430,1.464000,1.468000,1.468000,0
2015-05-28,1.472300,1.512990,1.469000,1.503000,1.503000,0
2015-06-04,1.513110,1.533700,1.502000,1.526100,1.526100,0
2015-06-11,1.519400,1.523160,1.506000,1.509780,1.509780,0
2015-06-18,1.518700,1.521720,1.494000,1.497500,1.497500,0
2015-06-25,1.504700,1.511510,1.486600,1.500100,1.500100,0
2015-07-02,1.493300,1.499460,1.481000,1.490600,1.490600,0
2015-07-09,1.495400,1.511000,1.488000,1.497400,1.497400,0
2015-07-16,1.493900,1.497000,1.480000,1.491000,1.491000,0
2015-07-23,1.491590,1.520710,1.491590,1.508400,1.508400,0
2015-07-30,1.504420,1.517760,1.500000,1.504550,1.504550,0
2015-08-06,1.507860,1.571800,1.506000,1.547500,1.547500,0
2015-08-13,1.561060,1.569230,1.546000,1.548600,1.548600,0
2015-08-20,1.557970,1.651710,1.557300,1.621450,1.621450,0
2015-08-27,1.592210,1.598190,1.569000,1.596100,1.596100,0
2015-09-03,1.587260,1.600350,1.567000,1.587800,1.587800,0
2015-09-10,1.594100,1.603910,1.571000,1.580570,1.580570,0
2015-09-17,1.576800,1.598140,1.574000,1.576100,1.576100,0
2015-09-24,1.595300,1.614200,1.582000,1.606300,1.606300,0
2015-10-01,1.589890,1.622880,1.579000,1.600700,1.600700,0
2015-10-08,1.586800,1.597730,1.577000,1.594440,1.594440,0
2015-10-15,1.581700,1.584000,1.565000,1.579260,1.579260,0
2015-10-22,1.580700,1.582390,1.532000,1.540800,1.540800,0
2015-10-29,1.531690,1.549700,1.522000,1.530160,1.530160,0
2015-11-05,1.524340,1.536280,1.518000,1.525200,1.525200,0
2015-11-12,1.526930,1.534320,1.513000,1.515890,1.515890,0
2015-11-19,1.515500,1.519370,1.487000,1.500100,1.500100,0
2015-11-26,1.491920,1.498510,1.488000,1.494100,1.494100,0
2015-12-03,1.497900,1.541350,1.485000,1.533260,1.533260,0
2015-12-10,1.546800,1.558910,1.531000,1.536800,1.536800,0
2015-12-17,1.533600,1.542600,1.525000,1.536970,1.536970,0
2015-12-24,1.532020,1.549720,1.531500,1.542600,1.542600,0
2015-12-31,1.546790,1.557360,1.528000,1.532800,1.532800,0
2016-01-07,1.547200,1.582800,1.544000,1.558650,1.558650,0
2016-01-14,1.565320,1.581800,1.556000,1.567640,1.567640,0
2016-01-21,1.562000,1.571790,1.538000,1.549340,1.549340,0
2016-01-28,1.561740,1.580400,1.539960,1.561360,1.561360,0
2016-02-04,1.571250,1.582070,1.556870,1.577650,1.577650,0
2016-02-11,1.569700,1.580600,1.558000,1.565800,1.565800,0
2016-02-18,1.561810,1.567510,1.542000,1.551900,1.551900,0
2016-02-25,1.546900,1.550340,1.515690,1.523490,1.523490,0
2016-03-03,1.520170,1.531840,1.507300,1.524200,1.524200,0
2016-03-10,1.518100,1.545600,1.499700,1.534180,1.534180,0
2016-03-17,1.531300,1.536100,1.523000,1.526450,1.526450,0
2016-03-24,1.528100,1.535850,1.525000,1.528920,1.528920,0
2016-03-31,1.531150,1.546190,1.527000,1.542400,1.542400,0
2016-04-07,1.534200,1.542920,1.523000,1.529210,1.529210,0
2016-04-14,1.522690,1.539140,1.517000,1.520270,1.520270,0
2016-04-21,1.518400,1.530600,1.517000,1.526200,1.526200,0
2016-04-28,1.526600,1.561590,1.522000,1.554250,1.554250,0
2016-05-05,1.560100,1.563360,1.547000,1.556050,1.556050,0
2016-05-12,1.561900,1.564680,1.544500,1.550610,1.550610,0
2016-05-19,1.550470,1.551710,1.534000,1.538470,1.538470,0
2016-05-26,1.537670,1.540490,1.529000,1.533660,1.533660,0
2016-06-02,1.540690,1.546190,1.531000,1.534820,1.534820,0
2016-06-09,1.534600,1.538720,1.515000,1.519600,1.519600,0
2016-06-16,1.520920,1.529450,1.506000,1.510400,1.510400,0
2016-06-23,1.514610,1.526210,1.488600,1.497900,1.497900,0
2016-06-30,1.497690,1.505770,1.488000,1.496570,1.496570,0
2016-07-07,1.498400,1.499260,1.483000,1.489830,1.489830,0
2016-07-14,1.494800,1.498900,1.485970,1.490920,1.490920,0
2016-07-21,1.495280,1.498700,1.489000,1.491880,1.491880,0
2016-07-28,1.493340,1.505000,1.492460,1.503880,1.503880,0
2016-08-04,1.496190,1.498370,1.488000,1.494430,1.494430,0
2016-08-11,1.499070,1.516540,1.495000,1.510030,1.510030,0
2016-08-18,1.514790,1.530400,1.513400,1.527410,1.527410,0
2016-08-25,1.525810,1.529050,1.517000,1.520000,1.520000,0
2016-09-01,1.519870,1.523690,1.510000,1.513590,1.513590,0
2016-09-08,1.513500,1.536050,1.513000,1.532800,1.532800,0
2016-09-15,1.532700,1.537330,1.512000,1.518090,1.518090,0
2016-09-22,1.513910,1.532820,1.511500,1.524600,1.524600,0
2016-09-29,1.524950,1.539200,1.521000,1.537080,1.537080,0
2016-10-06,1.534240,1.537800,1.521000,1.522500,1.522500,0
2016-10-13,1.524520,1.534100,1.518000,1.520400,1.520400,0
2016-10-20,1.520600,1.531950,1.509900,1.510900,1.510900,0
2016-10-27,1.516500,1.539960,1.515700,1.534800,1.534800,0
2016-11-03,1.535780,1.572650,1.525910,1.528370,1.528370,0
2016-11-10,1.527310,1.542300,1.511800,1.516300,1.516300,0
2016-11-17,1.513640,1.535000,1.507000,1.513140,1.513140,0
2016-11-24,1.509800,1.520300,1.507000,1.516300,1.516300,0
2016-12-01,1.518600,1.530370,1.495890,1.522300,1.522300,0
2016-12-08,1.523750,1.536000,1.505000,1.513770,1.513770,0
2016-12-15,1.512010,1.514280,1.498000,1.500710,1.500710,0
2016-12-22,1.506820,1.518850,1.506200,1.516120,1.516120,0
2016-12-29,1.510640,1.529800,1.502000,1.508800,1.508800,0
2017-01-05,1.510220,1.523240,1.504330,1.516550,1.516550,0
2017-01-12,1.510130,1.521300,1.509400,1.516900,1.516900,0
2017-01-19,1.518830,1.526450,1.514000,1.524460,1.524460,0
2017-01-26,1.519090,1.534050,1.516000,1.522460,1.522460,0
2017-02-02,1.521370,1.524760,1.508000,1.514400,1.514400,0
2017-02-09,1.514580,1.516500,1.499000,1.502050,1.502050,0
2017-02-16,1.503400,1.513550,1.487000,1.496970,1.496970,0
2017-02-23,1.492030,1.494880,1.481000,1.486350,1.486350,0
2017-03-02,1.487690,1.498750,1.482000,1.490680,1.490680,0
2017-03-09,1.494000,1.510960,1.493000,1.501710,1.501710,0
2017-03-16,1.504950,1.514990,1.499000,1.513880,1.513880,0
2017-03-23,1.509750,1.516780,1.498500,1.511540,1.511540,0
2017-03-30,1.500290,1.502090,1.486750,1.492500,1.492500,0
2017-04-06,1.494590,1.497500,1.483000,1.488670,1.488670,0
2017-04-13,1.488550,1.500150,1.479800,1.497120,1.497120,0
2017-04-20,1.497300,1.524600,1.492000,1.523210,1.523210,0
2017-04-27,1.521920,1.527280,1.515700,1.522600,1.522600,0
2017-05-04,1.520800,1.547400,1.519000,1.535000,1.535000,0
2017-05-11,1.533950,1.551420,1.526000,1.547190,1.547190,0
2017-05-18,1.551780,1.562410,1.544900,1.554780,1.554780,0
2017-05-25,1.554500,1.557240,1.541000,1.547900,1.547900,0
2017-06-01,1.554960,1.559310,1.547000,1.554930,1.554930,0
2017-06-08,1.556170,1.556600,1.544000,1.548690,1.548690,0
2017-06-15,1.542010,1.550310,1.539000,1.546570,1.546570,0
2017-06-22,1.551160,1.577860,1.547000,1.572320,1.572320,0
2017-06-29,1.572330,1.577580,1.564000,1.569450,1.569450,0
2017-07-06,1.566820,1.585510,1.565000,1.584640,1.584640,0
2017-07-13,1.572410,1.582710,1.565000,1.578190,1.578190,0
2017-07-20,1.577630,1.592450,1.572000,1.586900,1.586900,0
2017-07-27,1.590580,1.612600,1.583000,1.605340,1.605340,0
2017-08-03,1.612240,1.615700,1.594000,1.602200,1.602200,0
2017-08-10,1.602900,1.610330,1.596000,1.603900,1.603900,0
2017-08-17,1.604490,1.608800,1.594000,1.602440,1.602440,0
2017-08-24,1.606740,1.630750,1.601000,1.622330,1.622330,0
2017-08-31,1.614720,1.617730,1.607500,1.613000,1.613000,0
2017-09-07,1.609640,1.617100,1.603000,1.612670,1.612670,0
2017-09-14,1.605220,1.618830,1.601420,1.615080,1.615080,0
2017-09-21,1.603540,1.616700,1.593000,1.597900,1.597900,0
2017-09-28,1.596800,1.605710,1.594900,1.599740,1.599740,0
2017-10-05,1.600840,1.607010,1.594000,1.600900,1.600900,0
2017-10-12,1.605400,1.608140,1.591000,1.594600,1.594600,0
2017-10-19,1.599750,1.608110,1.598000,1.602690,1.602690,0
2017-10-26,1.606820,1.609790,1.579000,1.586400,1.586400,0
2017-11-02,1.581820,1.588300,1.575000,1.580910,1.580910,0
2017-11-09,1.578900,1.607200,1.577000,1.602290,1.602290,0
2017-11-16,1.596660,1.601350,1.586000,1.588660,1.588660,0
2017-11-23,1.591300,1.608000,1.590400,1.594330,1.594330,0
2017-11-30,1.596200,1.607300,1.589000,1.593700,1.593700,0
2017-12-07,1.592080,1.594700,1.585000,1.587880,1.587880,0
2017-12-14,1.594200,1.600150,1.582640,1.594200,1.594200,0
2017-12-21,1.595400,1.599230,1.589000,1.592400,1.592400,0
2017-12-28,1.594850,1.606380,1.593800,1.603180,1.603180,0
2018-01-04,1.597870,1.605990,1.590000,1.594210,1.594210,0
2018-01-11,1.594340,1.624390,1.591000,1.619840,1.619840,0
2018-01-18,1.614620,1.622450,1.612000,1.620400,1.620400,0
2018-01-25,1.621950,1.632200,1.618000,1.627640,1.627640,0
2018-02-01,1.628390,1.645040,1.624000,1.632710,1.632710,0
2018-02-08,1.625460,1.636150,1.621000,1.633400,1.633400,0
2018-02-15,1.637450,1.640100,1.624000,1.626200,1.626200,0
2018-02-22,1.626060,1.628930,1.612000,1.619500,1.619500,0
2018-03-01,1.615480,1.637600,1.613000,1.636600,1.636600,0
2018-03-08,1.630770,1.635980,1.615000,1.625190,1.625190,0
2018-03-15,1.619530,1.624900,1.614700,1.615150,1.615150,0
2018-03-22,1.620130,1.631200,1.615000,1.625010,1.625010,0
2018-03-29,1.615800,1.617740,1.606000,1.609830,1.609830,0
2018-04-05,1.611880,1.621310,1.608000,1.618010,1.618010,0
2018-04-12,1.619140,1.624530,1.613000,1.622200,1.622200,0
2018-04-19,1.620900,1.622850,1.611000,1.617740,1.617740,0
2018-04-26,1.616290,1.617470,1.596000,1.599300,1.599300,0
2018-05-03,1.597030,1.598920,1.586000,1.590100,1.590100,0
2018-05-10,1.596920,1.598110,1.579000,1.589800,1.589800,0
2018-05-17,1.582100,1.585900,1.571000,1.577800,1.577800,0
2018-05-24,1.571920,1.574390,1.549700,1.553090,1.553090,0
2018-05-31,1.562210,1.570370,1.556000,1.564000,1.564000,0
2018-06-07,1.569450,1.576640,1.567000,1.570530,1.570530,0
2018-06-14,1.575500,1.577950,1.553300,1.570940,1.570940,0
2018-06-21,1.572000,1.595260,1.568000,1.587400,1.587400,0
2018-06-28,1.580000,1.597200,1.577000,1.591460,1.591460,0
2018-07-05,1.591300,1.597800,1.586000,1.593790,1.593790,0
2018-07-12,1.592300,1.597500,1.587000,1.590800,1.590800,0
2018-07-19,1.589500,1.599410,1.588000,1.592600,1.592600,0
2018-07-26,1.593660,1.598270,1.583000,1.591800,1.591800,0
2018-08-02,1.588400,1.590550,1.577800,1.582300,1.582300,0
2018-08-09,1.582650,1.582900,1.560500,1.563230,1.563230,0
2018-08-16,1.565300,1.587000,1.562900,1.580420,1.580420,0
2018-08-23,1.583600,1.598050,1.582500,1.595100,1.595100,0
2018-08-30,1.597290,1.600440,1.588400,1.593500,1.593500,0
2018-09-06,1.599960,1.602510,1.591900,1.595660,1.595660,0
2018-09-13,1.595630,1.604990,1.592400,1.599650,1.599650,0
2018-09-20,1.597800,1.611190,1.597300,1.606710,1.606710,0
2018-09-27,1.604260,1.605230,1.582500,1.585840,1.585840,0
2018-10-04,1.584930,1.595000,1.583200,1.589280,1.589280,0
2018-10-11,1.595020,1.599110,1.585100,1.590800,1.590800,0
2018-10-18,1.584700,1.589900,1.571600,1.580410,1.580410,0
2018-10-25,1.574520,1.576820,1.567800,1.571600,1.571600,0
2018-11-01,1.567300,1.573700,1.563000,1.569500,1.569500,0
2018-11-08,1.567300,1.568900,1.552100,1.558300,1.558300,0
2018-11-15,1.559900,1.573700,1.553700,1.563480,1.563480,0
2018-11-22,1.564030,1.569100,1.552700,1.556000,1.556000,0
2018-11-29,1.560270,1.562200,1.546980,1.548100,1.548100,0
2018-12-06,1.551400,1.567400,1.551200,1.554380,1.554380,0
2018-12-13,1.560400,1.564700,1.551800,1.558300,1.558300,0
2018-12-20,1.561700,1.570600,1.559700,1.565600,1.565600,0
2018-12-27,1.558500,1.573600,1.549000,1.561820,1.561820,0
2019-01-03,1.546700,1.562100,1.546700,1.554590,1.554590,0
2019-01-10,1.562970,1.564100,1.542100,1.546620,1.546620,0
2019-01-17,1.543700,1.548300,1.541200,1.545000,1.545000,0
2019-01-24,1.546200,1.547800,1.536300,1.545300,1.545300,0
2019-01-31,1.546500,1.549800,1.539800,1.540700,1.540700,0
2019-02-07,1.540450,1.541200,1.530100,1.536700,1.536700,0
2019-02-14,1.531100,1.536100,1.526300,1.533800,1.533800,0
2019-02-21,1.532950,1.536400,1.530000,1.534960,1.534960,0
2019-02-28,1.533920,1.542410,1.531500,1.532510,1.532510,0
2019-03-07,1.534300,1.535660,1.521500,1.530600,1.530600,0
2019-03-14,1.532730,1.535250,1.529200,1.534130,1.534130,0
2019-03-21,1.537790,1.539530,1.522400,1.523650,1.523650,0
2019-03-28,1.525530,1.526200,1.516500,1.518600,1.518600,0
2019-04-04,1.521140,1.526660,1.517900,1.524440,1.524440,0
2019-04-11,1.523400,1.532620,1.523400,1.528380,1.528380,0
2019-04-18,1.527860,1.529530,1.519900,1.522920,1.522920,0
2019-04-25,1.519410,1.528100,1.514300,1.524600,1.524600,0
2019-05-02,1.524100,1.527800,1.519480,1.525180,1.525180,0
2019-05-09,1.524800,1.541880,1.524000,1.533720,1.533720,0
2019-05-16,1.533310,1.540580,1.530300,1.536860,1.536860,0
2019-05-23,1.538320,1.543230,1.536270,1.539000,1.539000,0
2019-05-30,1.537180,1.542020,1.530500,1.537640,1.537640,0
2019-06-06,1.533500,1.547620,1.532100,1.544540,1.544540,0
2019-06-13,1.543110,1.543610,1.529200,1.530230,1.530230,0
2019-06-20,1.531250,1.543550,1.528600,1.539200,1.539200,0
2019-06-27,1.540430,1.541330,1.528600,1.530520,1.530520,0
2019-07-04,1.530630,1.530720,1.523400,1.525500,1.525500,0
2019-07-11,1.528100,1.531730,1.521800,1.522540,1.522540,0
2019-07-18,1.527380,1.529270,1.518500,1.522300,1.522300,0
2019-07-25,1.519850,1.529380,1.516500,1.528840,1.528840,0
2019-08-01,1.521800,1.558470,1.515800,1.547150,1.547150,0
2019-08-08,1.549740,1.566600,1.544030,1.545790,1.545790,0
2019-08-15,1.548350,1.551110,1.533200,1.537260,1.537260,0
2019-08-22,1.534320,1.549160,1.532500,1.540360,1.540360,0
2019-08-29,1.538940,1.540210,1.522100,1.525290,1.525290,0
2019-09-05,1.527440,1.532440,1.515600,1.524000,1.524000,0
2019-09-12,1.517400,1.531400,1.504480,1.521300,1.521300,0
2019-09-19,1.518210,1.525990,1.509100,1.515040,1.515040,0
